x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89657.226374,43158.884371,6.448728,0,0,-0.212259,0.977213,9.27
89659.282056,43160.234962,6.445664,0,0,-0.195738,0.980656,9.27
89660.774744,43162.103401,6.458933,0,0,-0.052785,0.998606,9.27
89662.099878,43163.798319,6.473788,0,0,-0.052785,0.998606,9.27
89663.15464,43165.45255,6.482778,0,0,-0.052785,0.998606,9.27
89664.511279,43167.28914,6.492535,0,0,0.351021,0.936368,9.27
89665.997398,43169.044445,6.505242,0,0,0.351021,0.936368,9.27
89667.599677,43170.403105,6.521955,0,0,0.351021,0.936368,9.27
89669.398857,43170.995901,6.530145,0,0,0.351021,0.936368,9.27
89671.323914,43170.61405,6.533065,0,0,0.511028,0.859564,9.27
89672.863002,43169.693903,6.540651,0,0,0.424725,0.905322,9.27
89674.14011,43168.648118,6.543188,0,0,0.424725,0.905322,9.27
89675.41202,43167.602921,6.546512,0,0,0.112211,0.993684,9.27
89676.596555,43166.605906,6.548397,0,0,0.112211,0.993684,9.27
89677.882908,43165.695038,6.548393,0,0,0.112211,0.993684,9.27
89678.925029,43164.595853,6.548156,0,0,-0.230744,0.973015,9.27
89679.570435,43163.39123,6.548712,0,0,-0.230744,0.973015,9.27
89679.779468,43162.151325,6.54879,0,0,-0.230744,0.973015,9.27
89679.663487,43160.890183,6.548027,0,0,-0.323006,0.946397,9.27
89679.495183,43159.206713,6.545345,0,0,-0.323006,0.946397,9.27
89679.315428,43157.351587,6.544211,0,0,-0.424476,0.905439,9.27
89679.010738,43155.62174,6.537807,0,0,-0.509104,0.860705,9.27
89678.514716,43154.002217,6.528157,0,0,-0.601335,0.798997,9.27
89677.854219,43152.581294,6.52732,0,0,-0.601335,0.798997,9.27
89676.996448,43151.399313,6.530846,0,0,-0.706174,0.708039,9.27
89676.008402,43150.322398,6.524344,0,0,-0.706174,0.708039,9.27
89674.93186,43149.566294,6.519419,0,0,-0.706174,0.708039,9.27
89673.644026,43149.135165,6.513155,0,0,-0.706174,0.708039,9.27
89672.364761,43148.883041,6.504994,0,0,-0.706174,0.708039,9.27
89670.996322,43148.705604,6.492589,0,0,-0.706174,0.708039,9.27
89668.884212,43148.475779,6.470108,0,0,-0.706174,0.708039,9.27
89665.760222,43147.909114,6.445943,0,0,-0.97392,0.226892,9.27
89662.615595,43146.98228,6.439302,0,0,-0.97392,0.226892,9.27
89659.844751,43145.797047,6.419663,0,0,-0.989185,0.146673,9.27
89657.669655,43143.898341,6.41407,0,0,-0.989185,0.146673,9.27
89656.401311,43141.30875,6.392669,0,0,-0.989185,0.146673,9.27
89655.738166,43138.714242,6.374175,0,0,-0.996104,0.088186,9.27
89655.972278,43136.194747,6.373253,0,0,-0.996104,0.088186,9.27
89656.325928,43133.523533,6.365109,0,0,-0.996104,0.088186,9.27
89656.407794,43130.417489,6.356957,0,0,-0.795063,0.606527,9.27
89656.144013,43127.477509,6.353427,0,0,-0.795063,0.606527,9.27
89654.799578,43124.936073,6.3437,0,0,-0.795063,0.606527,9.27
89652.663782,43123.206546,6.353862,0,0,0.982839,0.184466,9.27
89650.335713,43121.94927,6.335939,0,0,0.982839,0.184466,9.27
89648.115848,43121.013627,6.322605,0,0,0.982839,0.184466,9.27
89645.849202,43120.675606,6.326333,0,0,0.982839,0.184466,8.33333333333333
89643.586572,43120.54555,6.305139,0,0,0.982839,0.184466,8.33333333333333
89641.455054,43120.576575,6.296945,0,0,0.982839,0.184466,8.33333333333333
89639.402095,43120.794805,6.276354,0,0,0.982839,0.184466,8.33333333333333
89637.478605,43121.282068,6.265504,0,0,0.9622,0.272343,8.33333333333333
