x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89614.24240680556,43165.169190538196,6.285798,0,0,0.332024,0.943271,11
89623.21988277778,43163.330430399306,6.342587,0,0,-0.372298,0.928113,11
89626.24842888888,43158.030474704865,6.368693,0,0,-0.535709,0.844403,11
89630.25043624999,43150.35094706597,6.332711,0,0,-0.477121,0.878837,11
89636.1993661111,43139.10206151042,6.309872,0,0,-0.49334,0.869836,11
89644.31154319443,43135.100054149305,6.309236,0,0,0.160678,0.987007,11
89647.23192694444,43142.99590651042,6.334342,0,0,0.699456,0.714676,11
89643.87889374999,43147.538725677085,6.365396,0,0,0.855458,0.517873,11
89639.44423694444,43154.78560387153,6.366963,0,0,0.899436,0.437053,11
89634.909953,43162.812887,6.461179,0,0,0.911257,0.411839,11
89629.27697499999,43169.82017206597,6.630478,0,0,0.910751,0.412956,11
89622.03009680555,43177.499699704866,6.633275,0,0,0.845594,0.533826,11
89621.305453,43185.73586,6.620921,0,0,0.328683,0.94444,11
89630.216304,43188.193706,6.761125,0,0,-0.257591,0.966254,11
89637.342681,43182.588529,6.868805,0,0,-0.163097,0.98661,11
89645.678145,43180.214127,7.04721,0,0,0.178075,0.984017,11
89652.580851,43186.590055,7.121773,0,0,0.197508,0.980301,11
89660.31957263888,43187.99144873264,6.93876,0,0,-0.145469,0.989363,11
89664.342452,43181.58505,6.780106,0,0,-0.72301,0.690837,11
89657.18286416667,43176.30991373264,6.777551,0,0,-0.997254,0.074058,11
89648.7462,43171.9834192882,6.918196,0,0,-0.947133,0.320841,11
89645.39316680554,43166.35897651042,6.915081,0,0,-0.402601,0.915376,11
89652.20739555555,43161.59983262153,6.536238,0,0,-0.052785,0.998606,11
89661.83384569443,43160.84269609375,6.459969,0,0,0.53549,0.844542,11
89667.78277555555,43170.577308593754,6.51338,0,0,0.112211,0.993684,11
89675.35414083333,43167.224275399305,6.547413,0,0,-0.424476,0.905439,11
89678.81533638889,43159.22026067709,6.543765,0,0,-0.706174,0.708039,11
89678.81533638889,43149.593810538194,6.535448,0,0,-0.940498,0.339798,11
89669.18888624999,43147.755050399304,6.505513,0,0,-0.997181,0.07503,11
89659.98291,43147.806563,6.435156,0,0,-0.919541,0.392995,11
89657.83183833332,43142.56325706597,6.395262,0,0,-0.795063,0.606527,11
89656.5041041,43138.8769667333,0,0,0,-0.747237680724211,0.664556881317094,10.4
89656.238542,43137.9077219,0,0,0,-0.721722768504304,0.692182234258062,10.4
89656.1935923191,43136.8324732965,0,0,0,-0.703941824894165,0.710257634358599,10.4
89656.1486426382,43135.7572246931,0,0,0,-0.685708329724456,0.727876422579064,10.4
89656.1036929572,43134.6819760896,0,0,0,-0.66703400498183,0.745027272116867,10.4
89656.2008190789,43133.8054284367,0,0,0,-0.684264730611946,0.72923369261202,10.4
89656.2979452005,43132.9288807838,0,0,0,-0.701121618429875,0.713041707174463,10.4
89656.3950713222,43132.0523331309,0,0,0,-0.717595458926811,0.696460162053523,10.4
89656.3673210017,43131.1242238514,0,0,0,-0.736078380692849,0.6768963122049,10.4
89656.3395706813,43130.1961145719,0,0,0,-0.754028114796063,0.656842143971514,10.4
89656.3118203608,43129.2680052924,0,0,0,-0.771431659120066,0.636312183843169,10.4
89656.0620674766,43127.9789646264,0,0,0,-0.812326511570001,0.583202913744876,10.4
89655.8123145923,43126.6899239603,0,0,0,-0.849571594384683,0.527473322562068,10.4
89655.5625617081,43125.4008832943,0,0,0,-0.882999566020554,0.469373802429912,10.4
89655.0984639388,43124.7131585962,0,0,0,-0.910403582577984,0.413721303330117,10.4
89654.6343661694,43124.0254338981,0,0,0,-0.934304201567321,0.356476729862765,10.4
89654.1702684,43123.3377092,0,0,0,-0.95460944908595,0.297860369495204,10.4
89653.3732693766,43122.7866991811,0,0,0,-0.975951724350772,0.217986769636955,10.4
89652.5762703532,43122.2356891621,0,0,0,-0.990623091757631,0.136623168154425,10.4
89651.7792713298,43121.6846791432,0,0,0,-0.998523268333835,0.054325708425343,10.4
